Date,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VMAP,Day_Perc_Change,Trend,Scaled_Total_traded_Quantity,Scaled_volume,14_day_mov_av,14_day_mov_std,Upper Band,Lower Band
2017-09-07,HINDUNILVR,EQ,2017-09-07,1206.4,1209.0,1221.75,1203.7,1209.0,1208.75,1211.53,781792,947161016.6,42335,528160,67.56,9,2017,1114.7744080010273,0.001947944297082227,Slight positive,0.11664738492344676,0.004797925390260589,1200.6392857142866,10.877803415343333,1222.3948925449733,1178.8836788836
2017-09-08,HINDUNILVR,EQ,2017-09-08,1208.75,1210.25,1218.35,1202.1,1204.9,1207.55,1210.05,663219,802528428.8,34470,443645,66.89,9,2017,1115.3571009231937,-0.0009927611168563109,Slight or No change,0.09727474711398786,0.004001092517553454,1201.0214285714294,11.029762433554824,1223.0809534385392,1178.9619037043196
2017-09-11,HINDUNILVR,EQ,2017-09-11,1207.55,1206.0,1232.0,1206.0,1217.0,1219.9,1224.19,794869,973070275.4,38165,364323,45.83,9,2017,1116.1381571254103,0.010227319779719355,Positive,0.11878392515296188,0.004885805291050747,1203.0535714285722,11.729310168674232,1226.5121917659208,1179.5949510912237
2017-09-12,HINDUNILVR,EQ,2017-09-12,1219.9,1224.0,1255.0,1223.0,1249.15,1249.8,1240.84,1164498,1444950412.9,45613,761081,65.36,9,2017,1117.5852975826208,0.024510205754569855,Positive,0.17917447562290434,0.007369781726713723,1206.6392857142866,17.0560070465987,1240.751299807484,1172.5272716210893
2017-09-13,HINDUNILVR,EQ,2017-09-13,1249.8,1250.0,1259.0,1245.2,1250.5,1250.95,1250.77,848136,1060822300.85,32167,588133,69.34,9,2017,1118.6287188590684,0.0009201472235558227,Slight positive,0.12748676895548391,0.00524376955467308,1211.1250000000007,19.848810756857404,1250.8226215137156,1171.4273784862858
2017-09-14,HINDUNILVR,EQ,2017-09-14,1250.95,1262.1,1262.1,1230.1,1241.1,1247.85,1252.83,1239363,1552706624.95,22980,905726,73.08,9,2017,1120.0893778451302,-0.002478116631360328,Slight or No change,0.19140603364711845,0.007872888614582123,1215.9928571428577,19.90579599728978,1255.8044491374374,1176.181265148278
2017-09-15,HINDUNILVR,EQ,2017-09-15,1247.85,1242.1,1256.8,1235.6,1253.95,1246.0,1245.3,1333125,1660143540.9,34386,1110451,83.3,9,2017,1121.6018970444989,-0.0014825499859758562,Slight or No change,0.2067250123884043,0.008502986898430608,1219.3000000000006,20.816007154258962,1260.9320143085185,1177.6679856914827
2017-09-18,HINDUNILVR,EQ,2017-09-18,1246.0,1250.0,1285.95,1246.0,1282.0,1280.05,1272.3,781532,994342636.7,25210,434220,55.56,9,2017,1122.7099327361343,0.027327447833065843,Positive,0.11660490572640816,0.004796178141334579,1225.7000000000005,24.679140989913044,1275.0582819798267,1176.3417180201743
2017-09-19,HINDUNILVR,EQ,2017-09-19,1280.05,1287.6,1287.6,1273.55,1285.0,1279.3,1280.2,563558,721467180.65,23117,368896,65.46,9,2017,1123.495599316992,-0.0005859146127104031,Slight or No change,0.08099198074450675,0.003331351843649058,1231.0571428571434,27.63915044574715,1286.3354437486378,1175.778841965649
2017-09-20,HINDUNILVR,EQ,2017-09-20,1279.3,1280.0,1281.35,1255.1,1257.55,1259.35,1262.61,1179496,1489241701.7,51488,909285,77.09,9,2017,1124.907385324082,-0.015594465723442584,Negative,0.18162487176592393,0.0074705711089918265,1233.8857142857146,28.408580966452384,1290.7028762186194,1177.0685523528098
2017-09-21,HINDUNILVR,EQ,2017-09-21,1259.35,1261.0,1261.9,1248.0,1253.4,1256.7,1253.58,913615,1145289043.2,49123,613564,67.16,9,2017,1125.9597619234305,-0.002104260134196068,Slight or No change,0.13818482796660417,0.005683800756312497,1236.782142857143,28.528127868304615,1293.8383985937523,1179.7258871205338
2017-09-22,HINDUNILVR,EQ,2017-09-22,1256.7,1252.2,1252.25,1234.1,1240.5,1239.2,1241.24,1208698,1500279425.75,51664,909368,75.24,9,2017,1127.1435434966095,-0.01392536007002465,Negative,0.18639593911946833,0.007666814044135525,1239.7857142857144,26.148896348025673,1292.0835069817658,1187.487921589663
2017-09-25,HINDUNILVR,EQ,2017-09-25,1239.2,1239.9,1259.0,1237.5,1247.9,1247.15,1247.28,1271436,1585835638.8,86610,953336,74.98,9,2017,1128.4488200543578,0.0064154293092317785,Slight positive,0.19664616936488535,0.008088425209981884,1242.782142857143,24.212684272305303,1291.2075114017537,1194.3567743125325
2017-09-26,HINDUNILVR,EQ,2017-09-26,1247.15,1261.1,1261.1,1201.05,1217.0,1217.35,1215.04,1751337,2127936144.2,100839,1131488,64.61,9,2017,1129.7610872738694,-0.023894479413061886,Negative,0.2750531275880655,0.01131345023629502,1243.564285714286,23.09823859894167,1289.7607629121692,1197.3678085164026
2017-09-27,HINDUNILVR,EQ,2017-09-27,1217.35,1217.0,1217.5,1188.0,1210.1,1205.9,1198.49,2299025,2755350415.45,87834,1566060,68.12,9,2017,1131.2083938142075,-0.009405676264016005,Slight negative,0.3645352293868471,0.014994016658560006,1243.3607142857145,23.438718613008522,1290.2381515117315,1196.4832770596975
2017-09-28,HINDUNILVR,EQ,2017-09-28,1205.9,1205.8,1212.95,1192.15,1203.1,1202.8,1201.7,3007522,3614143818.2,94915,2254870,74.97,9,2017,1132.9454492433376,-0.0025706940874037354,Slight or No change,0.48029055117248304,0.019755249821374374,1243.0214285714287,24.024040157611232,1291.0695088866512,1194.9733482562062
